node,X,Z,classe
2181955,-15.232991161,-63.368610584,21
2181956,-15.4575123,-63.36019165,21
2181958,-15.285806427,-63.908335418,21
2181959,-15.371659364,-63.634263534,21
2181961,-16.955636711,-56.176274497,2
2181963,-16.940129971,-56.342126351,2
2181966,-16.662646026,-56.336546132,2
2181967,-16.647139285,-56.502397985,2
2181969,-16.793634628,-56.422262168,2
2181970,-16.92462323,-56.507978204,2
2181973,-16.909116489,-56.673830057,2
2181978,-16.657178375,-56.187037405,2
2181979,-16.651710724,-56.037528677,2
2181980,-16.803673717,-56.106901587,2
2181999,-15.797522945,-48.473290976,12
2182005,-16.177672471,-48.712427448,21
2182009,-15.817857927,-48.307296726,12
2182011,-15.661665221,-48.160207835,20
2182012,-15.872074966,-48.113781821,20
2182015,-16.238677416,-48.214444699,12
2182016,-16.082484711,-48.067355807,20
2182017,-15.926292006,-47.920266916,20
2182019,-15.770099301,-47.773178025,20
2182037,-16.397917986,-47.601942797,20
2182039,-16.554110691,-47.749031688,20
2182040,-16.362910143,-47.741605129,20
2182043,-16.015516889,-47.587089679,20
2182044,-16.171709594,-47.73417857,20
2182045,-16.327902299,-47.881267461,20
2182047,-16.484095004,-48.028356353,12
2182052,-23.114619803,-38.658568723,26
2182054,-23.32618641,-38.626847714,26
2182055,-23.170987632,-38.510114276,26
2182063,-23.065491099,-37.98977997,26
2182066,-23.186761977,-37.840342601,26
2182067,-22.937554638,-37.88407092,26
2182101,-15.541224913,-20.627251119,0
2182103,-15.768414003,-20.63244551,0
2182104,-15.622274817,-20.782133146,0
2182107,-15.248946542,-20.926626391,0
2182108,-15.476135632,-20.931820782,0
2182109,-15.703324722,-20.937015173,0
2182111,-15.930513811,-20.942209564,0
2182157,-16.861735173,-7.7215523769,5
2182158,-17.00123973,-7.6781426174,5
2182161,-17.028803163,-7.4243375318,5
2182162,-16.916862039,-7.2139422056,9
2182163,-17.140744287,-7.634732858,5
2182165,-16.494303064,-7.4378258908,5
2182166,-16.678019119,-7.5796891338,5
2182167,-16.705582551,-7.3258840482,5
2182213,-8.2859137379,-15.409335694,16
2182215,-8.1707844267,-15.922884533,16
2182217,-8.6215835913,-15.743196357,16
2182248,5.1186750772,-41.398364991,4
2182249,4.7862502375,-41.349996228,4
2182250,5.0181897868,-41.088627329,4
2182252,6.8602552534,-42.745294274,29
2182254,6.8019839981,-42.546364135,4
2182256,6.3605999602,-42.662897552,4
2182257,6.5521563514,-42.505165774,4
2182258,6.7437127427,-42.347433996,4
2182297,7.8899926361,-27.050821603,26
2182298,7.8518653674,-27.290169591,26
2182301,7.5975531576,-27.396617672,26
2182302,7.3813682166,-27.263717766,26
2182303,7.8137380986,-27.529517578,26
2182324,11.430613827,-21.801834171,0
2182327,11.386136416,-21.96481014,0
2182328,11.301490797,-21.857503949,0
2182331,10.64212839,-24.285833857,26
2182332,10.712255374,-24.138428632,26
2182333,10.572249949,-24.140684356,26
2182335,10.504132077,-22.772794907,0
2182336,10.556822502,-22.663001204,0
2182337,10.66499098,-22.736973716,0
2182405,-2.3630273025,-4.0095353573,10
2182406,-2.8031948784,-4.0643439898,10
2182409,-3.2433624543,-4.1191526223,10
2182410,-3.0972355362,-3.7056362442,10
2182412,-2.9511086182,-3.2921198662,10
2182420,-5.0535520847,-4.6130359922,10
2182421,-4.8560620607,-4.2136470764,10
2182423,-4.4480970152,-4.2051276232,10
2182424,-4.2376219937,-4.5959970859,10
2182427,-4.6585720368,-3.8142581605,10
2182436,25.053758225,-12.431016461,0
2182438,24.821449831,-12.277474488,0
2182442,24.50774526,-12.3646093,0
2182443,24.426349082,-12.605286087,0
2182445,24.589141438,-12.123932514,0
2182457,19.743424931,-14.646277151,0
2182458,19.279578477,-14.711561296,0
2182460,20.207271385,-14.580993006,0
2182462,19.737384464,-14.027742181,0
2182463,19.972327925,-14.304367594,0
2182502,-12.098132381,-59.258832166,12
2182503,-12.140825052,-59.622509898,12
2182504,-12.449189286,-59.525805387,12
2182534,12.378303615,-62.676965807,19
2182536,12.537770665,-62.83708346,19
2182538,12.341156201,-62.858071975,19
2182540,13.835854892,-65.184133311,14
2182541,14.043583957,-64.603889949,2
2182542,13.939719424,-64.89401163,14
2182545,13.67747019,-64.917375492,14
2182546,13.519085487,-64.650617674,14
2182555,-17.599887371,-16.820237257,9
2182556,-17.459952398,-16.875755838,9
2182558,-17.320017425,-16.931274419,9
2182559,-17.429854756,-16.995311119,9
2182561,-17.539692088,-17.05934782,9
2182569,-16.77003341,-15.978593455,9
2182570,-16.544794115,-15.845410235,9
2182572,-16.31955482,-15.712227014,9
2182573,-16.80968719,-15.591033154,9
2182575,-16.7898603,-15.784813304,9
2182640,7.5087796676,-46.589358599,29
2182641,7.1994774255,-46.483048214,29
2182642,7.4820503292,-46.385258804,29
2182645,7.2513600598,-45.986087128,29
2182646,7.0473991288,-45.791015246,29
2182648,6.8434381978,-45.595943363,29
2182649,6.6862142524,-46.181665947,29
2182651,6.9687871561,-46.083876537,29
2182654,8.2983310677,-36.233300447,4
2182658,8.5788566534,-36.089016996,4
2182674,8.0777236414,-29.180376369,26
2182676,8.0361384131,-29.036384604,26
2182679,7.8511350347,-29.025570698,26
2182680,7.7077168847,-29.158748556,26
2182681,7.9945531848,-28.892392839,26
2182730,-9.7858582506,-4.5728627842,16
2182731,-9.5958217729,-4.1728839545,16
2182732,-10.007762863,-4.1873337665,16
2182735,-9.1838806824,-4.1584341426,10
2182736,-8.9619760695,-4.5439631603,10
2182740,-9.6276899082,-3.3873761071,16
2182741,-9.4057852953,-3.7729051248,10
2182744,8.6076358874,-36.366227842,4
2182745,8.4529834775,-36.299764145,4
2182746,8.5932462704,-36.227622419,4
2182748,-14.174053442,-52.574966564,12
2182749,-13.879376546,-52.713657448,12
2182750,-13.931886782,-52.353159411,12
2182783,7.645969334,-34.194636231,4
2182784,7.9059198705,-34.279993555,4
2182786,7.8799047541,-34.080781517,4
2182799,7.2782221481,-36.506261403,4
2182800,6.7845397639,-36.434685875,4
2182802,7.031380956,-36.470473639,4
2182803,7.2280024247,-36.316289585,4
2182805,7.1777827013,-36.126317768,4
2182816,-21.254750463,-11.215760041,9
2182817,-21.13975014,-11.27353028,0
2182819,-21.369750786,-11.157989803,9
2182821,-21.311043963,-11.403198675,9
2182822,-21.340397374,-11.280594239,9
2182868,22.893778624,-51.106773937,26
2182869,22.543207518,-51.09764544,26
2182871,22.192636413,-51.088516943,26
2182872,22.625895698,-51.683268328,26
2182874,22.759837161,-51.395021132,26
2182893,13.17893448,-18.772351285,0
2182894,13.227744597,-19.040200596,0
2182897,13.017561237,-19.164944125,0
2182898,12.758567761,-19.021838342,0
2182899,13.276554713,-19.308049908,0
2182905,0.22663804823,-11.927514385,16
2182907,0.17785182551,-11.506041495,16
2182908,0.55481217136,-11.604153354,16
2182913,-2.1716077545,-8.9281308972,16
2182916,-1.9213384178,-9.3315081655,16
2182917,-2.3517690643,-9.4116644536,16
2182927,-14.914440706,-33.054341176,8
2182928,-15.196096607,-33.15885241,8
2182929,-15.17235772,-32.943370742,8
2182938,-16.231935666,-50.7594486,20
2182939,-16.021788183,-50.72741625,20
2182940,-16.187136468,-50.598860892,20
2182949,8.4278324393,-36.012952313,4
2182950,8.2768082253,-35.936887629,4
2182951,8.2875696465,-36.085094038,4
2182961,-14.644909202,-51.035052891,12
2182962,-14.45443491,-51.269398007,12
2182964,-14.735998263,-51.672556278,12
2182965,-14.595216587,-51.470977143,12
2182966,-14.926472555,-51.438211162,12
2182971,-14.263960618,-51.503743124,12
2182972,-14.073486326,-51.73808824,12
2182975,-16.424559435,-51.222526256,20
2182978,-16.307552062,-51.360909238,20
2182979,-16.190544689,-51.499292221,12
2182980,-16.533928356,-51.486675484,20
2182981,-16.479243896,-51.35460087,20
2183054,13.99089935,-41.463207934,26
2183057,13.683214908,-41.286274298,26
2183058,13.929456018,-41.123231841,26
2183060,12.787613658,-38.277899041,4
2183063,13.012010972,-38.114345239,26
2183064,13.03493675,-38.378337417,26
2183075,9.2353451998,-35.640983968,4
2183077,9.3675666355,-35.580998675,26
2183079,9.2814357976,-35.356449773,4
2183080,9.3906119344,-35.438731578,4
2183081,9.4997880713,-35.521013383,26
2183086,14.264940598,-30.598288183,26
2183087,14.24683726,-30.943517419,26
2183090,13.961449005,-31.112323354,26
2183092,13.694164087,-30.935900053,26
2183093,13.67606075,-31.28112929,26
2183094,14.210630585,-31.633975891,26
2183096,14.228733923,-31.288746655,26
2183098,14.147534158,-31.889459328,26
2183099,14.028778325,-32.17454427,26
2183100,14.35915967,-32.095484134,26
2183104,13.368015637,-32.332664541,26
2183105,13.698396981,-32.253604406,26
2183106,13.48677147,-32.0475796,26
2183113,14.121648004,-32.665654017,26
2183114,13.910022492,-32.459629211,26
2183115,13.79126666,-32.744714153,26
2183119,13.27713139,-32.543874195,26
2183121,13.488756901,-32.749899001,26
2183122,13.186247143,-32.755083849,26
2183135,5.9113364403,-23.0447208,0
2183136,6.2880829906,-22.987904236,0
2183138,6.664829541,-22.931087672,0
2183139,6.4594506403,-23.502256895,0
2183141,6.5621400906,-23.216672284,0
2183175,11.286349201,-31.478981596,26
2183176,11.141730809,-31.558588642,26
2183178,10.950168831,-31.483134106,26
2183179,10.903225246,-31.328072524,26
2183182,10.997112416,-31.638195688,26
2183200,-15.781008833,-48.667717991,12
2183201,-15.76449472,-48.862145005,12
2183202,-15.971083595,-48.787286227,12
2183206,14.19824227,-51.607833813,29
2183207,13.981685618,-51.384514603,29
2183208,14.360783439,-51.267703638,29
2183226,22.443247458,-59.762458453,5
2183227,22.61630776,-59.474057297,5
2183228,22.274120491,-59.391277843,5
2183251,-16.680573742,-47.82327126,20
2183252,-16.610558055,-48.102595924,12
2183254,-16.645565898,-47.962933592,20
2183255,-16.807036792,-47.897510832,20
2183257,-16.933499843,-47.971750403,21
2183280,25.388024287,-16.167463805,0
2183281,25.653685027,-16.038429303,0
2183282,25.383769692,-15.898011641,0
2183320,-6.4509589812,-62.962929126,19
2183323,-6.2051983593,-62.963277769,19
2183324,-6.3236463494,-63.341668211,19
2183327,10.647804106,-31.892320196,4
2183328,10.497226743,-31.847883275,4
2183330,10.34664938,-31.803446354,26
2183331,10.445691825,-32.020105798,26
2183333,10.546747965,-31.956212997,4
2183376,12.580340811,-58.671154896,18
2183377,12.790115956,-58.794537194,18
2183378,12.517015536,-58.892711075,18
2183393,10.778292083,-62.80350856,18
2183395,10.806143217,-62.674379302,19
2183398,10.711119164,-62.609106002,19
2183399,10.588243977,-62.672961959,15
2183400,10.833994351,-62.545250044,19
2183412,-14.921609034,-20.355952324,0
2183414,-15.105933351,-20.206477153,9
2183417,-15.290257667,-20.057001982,9
2183419,-15.43211241,-20.43702643,0
2183420,-15.361185039,-20.247014206,0
2183422,-15.285973225,-20.586714066,0
2183423,-15.030721537,-20.546177013,0
2183424,-15.139834039,-20.736401702,0
2183473,23.376465549,-22.688857408,26
2183474,23.076592413,-22.900319296,26
2183475,23.031716088,-22.597763231,26
2183487,16.019786705,-24.135317406,26
2183488,15.570989149,-24.295367278,26
2183489,15.895277617,-24.562355282,26
2183564,17.665022811,-56.013457417,4
2183565,17.338197273,-55.779329989,4
2183566,17.805692528,-55.458724583,4
2183592,17.683022522,-2.0269889771,9
2183593,18.020297001,-2.2969053931,9
2183595,18.357571479,-2.5668218092,9
2183596,18.02005086,-2.7908071945,9
2183598,17.682530241,-3.0147925798,9
2183601,9.5004380572,-0.95491148517,9
2183602,9.6632561369,-0.62913300174,9
2183603,9.8194359276,-0.93248752005,9
2183622,18.008247948,-34.831309649,4
2183623,18.073908408,-35.19543183,4
2183626,17.768708174,-35.367328729,4
2183627,17.39784748,-35.175103447,4
2183628,18.139568869,-35.559554011,4
2183639,16.020565842,-33.51892885,4
2183641,16.065277113,-33.934259005,4
2183645,16.403421976,-33.725016594,4
2183682,7.3519309438,-8.2309700518,9
2183683,7.3927740105,-7.9764084139,9
2183684,7.5935867949,-8.2378316902,9
2183690,7.2136759578,-6.5231186162,9
2183691,7.4834008685,-6.6777857379,9
2183692,7.309960373,-6.8871092846,9
2183694,12.363863463,-8.566874306,9
2183695,12.094778386,-8.5758939374,9
2183696,12.164696842,-8.313722379,9
2183721,12.948039514,-42.441422453,4
2183724,13.022468892,-42.639075569,4
2183725,13.09689827,-42.836728685,4
2183726,12.534708992,-42.675774453,4
2183727,12.741374253,-42.558598453,4
2183757,11.674768801,-42.469917521,4
2183760,11.718610411,-42.278138646,4
2183761,11.762452021,-42.086359771,4
2183762,12.089893575,-42.425651481,4
2183763,11.882331188,-42.447784501,4
2183807,-0.2425850601,-6.7180391055,16
2183809,-0.67021384006,-7.5460341893,16
2183811,-0.45639945008,-7.1320366474,16
2183812,-0.67045678957,-6.7028804488,16
2183815,-1.098328519,-6.6877217921,16
2183821,-1.3306609997,-7.1333854119,16
2183822,-1.5629934804,-7.5790490316,16
2183823,-1.1166036602,-7.5625416104,16
2183836,22.937648341,-61.499069128,21
2183837,22.649201728,-61.444524775,21
2183839,22.483090323,-61.085515138,5
2183840,22.605425529,-60.781049855,5
2183843,22.360755116,-61.389980422,5
2183846,23.049743106,-61.167010204,21
2183848,22.8836317,-60.808000567,5
2183849,23.161837871,-60.83495128,21
2183906,-9.9505947779,-60.203192624,12
2183907,-10.273129667,-60.188016597,12
2183908,-10.159666698,-60.551312542,19
2183910,-11.748967085,-55.942975872,12
2183911,-11.336784887,-55.783013795,12
2183912,-11.44933363,-56.226104071,12
2183986,7.0396955585,-52.034308689,29
2183988,6.9449407763,-51.810944546,29
2183990,6.4318124188,-52.047089902,29
2183991,6.6409992064,-51.817335153,29
2183992,6.8501859941,-51.587580404,29
2184024,5.6061106448,-22.264618267,0
2184026,5.385554914,-21.979620722,0
2184027,5.79549768,-21.998281325,0
2184031,7.3476626606,-17.804321148,0
2184032,7.4965816681,-17.93850096,0
2184034,7.6455006757,-18.072680773,0
2184035,7.4279164452,-18.128928295,0
2184037,7.2103322146,-18.185175817,0
2184061,22.309838056,-13.186618743,0
2184062,22.250024027,-13.513036982,0
2184063,21.953926055,-13.274165396,0
2184087,26.60776454,-29.380095863,26
2184089,26.398528337,-29.514787298,26
2184090,26.39965563,-29.245072907,26
2184128,11.950589313,-20.511846195,0
2184129,12.085389019,-20.662328645,0
2184130,12.11303854,-20.403072825,0
2184164,11.277976566,-25.725906166,0
2184165,11.023346224,-25.743867023,0
2184167,11.150661395,-25.734886594,0
2184168,11.180371184,-25.617991263,0
2184170,11.082765803,-25.510076361,0
2184192,15.05476216,-58.186196595,18
2184193,15.078675974,-57.80713235,18
2184195,15.126503603,-57.049003861,18
2184197,15.102589788,-57.428068106,18
2184198,15.443729797,-57.633274505,18
2184201,15.784869806,-57.838480904,18
2184202,15.80878362,-57.459416659,18
2184219,21.428906231,-15.238835516,0
2184220,21.550329334,-15.552884831,0
2184221,21.830328058,-15.371287443,0
2184285,8.2737592517,-56.1477781,29
2184286,8.5533622484,-56.329295344,29
2184288,8.4135607501,-56.238536722,29
2184289,8.2024680391,-56.298347863,29
2184291,8.1311768264,-56.448917625,29
2184298,4.4748650397,-56.776787513,18
2184299,4.0858846437,-56.872435779,18
2184300,4.4321235012,-57.25461975,18
2184316,-2.5182529276,-60.577000751,8
2184317,-2.767202629,-60.585123753,8
2184319,-2.9137500015,-60.17994675,8
2184320,-2.8113476727,-59.766646746,8
2184323,-3.0161523304,-60.593246754,20
2184340,12.447426119,-14.984164078,0
2184342,12.50668787,-14.730382393,0
2184343,12.56594962,-14.476600709,0
2184345,12.178163405,-14.620995066,0
2184346,12.372056513,-14.548797888,0
2184382,2.0018236805,-33.98615065,26
2184383,1.5161489699,-33.848512514,26
2184386,1.3307045587,-33.292376403,26
2184388,1.6309348582,-32.873878428,26
2184389,1.1452601475,-32.736240292,26
2184390,0.54479954857,-33.573236242,26
2184392,1.0304742592,-33.710874378,26
2184395,-7.1031677303,-45.448523573,8
2184397,-7.6583072699,-45.398032619,8
2184402,-7.4296959206,-45.824108942,8
2184409,12.589176234,-13.56896072,0
2184410,12.752352163,-13.732236499,0
2184411,12.848775776,-13.477126931,0
2184447,-14.696819574,-28.844994183,8
2184449,-14.642534098,-28.581602253,8
2184452,-14.858786098,-28.688048454,8
2184483,-11.773017227,-8.5376150629,16
2184484,-11.959783322,-8.9323202266,16
2184485,-11.548506457,-8.9242772471,16
2184503,11.537597542,-12.100874,0
2184504,11.389739941,-12.273333512,0
2184505,11.539510086,-12.364308033,0
2184520,8.2201452313,-37.268097449,4
2184521,8.2828958377,-37.147003602,4
2184524,8.4083970505,-36.904815909,4
2184526,8.3456464441,-37.025909755,4
2184527,8.4736629358,-37.116729909,4
2184530,8.6016794275,-37.207550062,4
2184531,8.664430034,-37.086456215,4
2184570,13.528870214,-12.091544068,0
2184571,13.365285375,-12.374145643,0
2184573,13.201700536,-12.656747217,0
2184574,12.868334066,-12.275077655,0
2184576,13.035017301,-12.465912436,0
2184578,-0.0099649620388,-38.702346301,0
2184579,0.4716031087,-38.904424275,26
2184580,0.39272273704,-38.427747275,26
2184597,-9.9292015104,-47.334858997,20
2184602,-10.660414649,-47.977897316,20
2184620,10.978657509,-11.714611687,0
2184621,11.235711026,-11.645337454,0
2184622,11.044932969,-11.556420219,0
2184661,0.28812531927,-51.87316891,4
2184662,0.79309818014,-51.796971538,29
2184663,0.72508498446,-52.241403347,29
2184698,-5.5711842078,-55.142484905,18
2184699,-5.1859237106,-55.39330722,18
2184700,-5.2709224588,-54.964285589,18
2184748,3.8418109686,-27.670455788,26
2184749,4.2365240744,-27.525540567,26
2184752,4.0479098886,-27.23414318,0
2184814,2.0913851899,-33.03694246,26
2184815,2.2768296011,-33.593078571,26
2184816,2.5518355217,-33.200006491,26
2184818,4.6215929018,-30.844050938,26
2184819,5.0119403228,-31.07708548,26
2184820,4.7055889479,-31.257329977,26
2184860,0.39270601198,-33.190216078,0
2184861,0.69293631147,-32.771718103,26
2184862,0.2406124754,-32.807195914,0
2184868,24.150637402,-64.731954937,6
2184869,23.981108125,-65.026781279,6
2184870,23.896770775,-64.69896781,6
2184886,-1.1127639479,-37.337198765,16
2184887,-0.63722851015,-37.541822602,5
2184889,-0.16169307238,-37.746446439,5
2184890,-0.56438077146,-38.021045465,5
2184892,-0.96706847054,-38.295644491,9
2184902,-1.4064436398,-31.422848957,16
2184904,-1.0299455684,-31.632168307,5
2184905,-0.65344749694,-31.841487657,5
2184907,-0.47973655344,-31.02379455,5
2184908,-0.56659202519,-31.432641104,5
2184910,-1.2557377925,-30.596160157,16
2184911,-1.3310907162,-31.009504557,16
2184912,-0.86773717296,-30.809977353,5
2184916,-4.7696961045,-29.103148647,5
2184918,-4.0579458512,-28.082157954,16
2184920,-4.4138209778,-28.592653301,5
2184921,-4.2264490167,-29.274483892,5
2184923,-3.6832019289,-29.445819138,5
2185267,13.889677793,-63.557931647,19
2185268,13.983238203,-63.246777123,19
2185271,14.270911044,-63.17961737,19
2185273,14.465023475,-63.42361214,19
2185274,14.558583885,-63.112457616,19
2185275,14.170359022,-62.624468075,19
2185277,14.076798612,-62.935622599,19
2185286,2.9984746628,-65.218357948,14
2185288,3.1281616556,-64.858200637,14
2185291,3.0045369806,-64.49587364,2
2185292,2.751225313,-64.493703954,2
2185293,3.2578486483,-64.498043326,2
2185412,2.7483312608,-65.221010888,14
2185413,2.4981878589,-65.223663828,14
2185414,2.6247065859,-64.858683891,14
2185488,-14.579008872,-39.113200157,8
2185490,-14.418530532,-39.47597252,20
2185491,-14.76415719,-39.317243494,8
2185583,8.9149728992,-9.3855621056,9
2185584,8.7680916917,-9.642871501,9
2185586,8.8415322954,-9.5142168033,9
2185587,8.7534243128,-9.3742955518,9
2185589,8.5918757264,-9.3630289981,9
2185679,8.6029387233,-9.6634837968,9
2185680,8.5148307406,-9.5235625453,9
2185682,8.426722758,-9.3836412938,9
2185683,8.2726327865,-9.7047083883,9
2185685,8.4377857549,-9.6840960925,9
2185821,26.284545514,-51.633043186,0
2185822,26.070478298,-51.506163271,26
2185825,26.069419218,-51.241258911,26
2185826,26.282427354,-51.103234467,26
2185827,25.856411081,-51.379283356,26
2186046,24.854478049,-33.714952798,26
2186047,24.861762978,-34.00072532,26
2186049,24.55159301,-33.863368031,26
2186055,24.248707971,-34.011783263,26
2186056,24.255992899,-34.297555786,26
2186057,24.234138114,-33.440238219,26
2186059,24.241423042,-33.726010741,26
2186086,24.922077075,-35.629951453,26
2186088,24.608067269,-35.517924551,26
2186089,24.90673382,-35.362805453,26
2186133,24.948864512,-13.209838101,0
2186135,24.983829083,-12.950230888,0
2186138,24.705089082,-12.777758487,0
2186139,24.391384511,-12.8648933,0
2186140,25.018793654,-12.690623675,0
2186173,8.2873468452,-3.9202761019,9
2186174,8.686385805,-3.870371674,9
2186176,9.0854247648,-3.8204672461,9
2186177,8.6367836081,-3.163864292,9
2186179,8.4620652266,-3.542070197,9
2186341,9.6544434345,-3.0827432801,9
2186342,9.9751204845,-3.4046174747,9
2186345,9.8602211207,-3.7599592891,9
2186346,9.4246447069,-3.7934269088,9
2186347,10.295797535,-3.7264916693,9
2186433,9.3826653926,-4.7911760158,9
2186436,9.2113265844,-5.1380261286,9
2186437,9.6269242502,-5.0867331955,9
2186464,9.0547625105,-2.042298037,9
2186465,9.2424426833,-2.39836992,9
2186466,8.9032227412,-2.4254102573,9
2187058,-26.783431554,-32.004291814,26
2187060,-26.495352984,-31.846754006,26
2187061,-26.507845712,-32.175108468,26
2187127,-27.059017396,-31.514103598,26
2187128,-27.059017396,-30.875360475,0
2187130,-27.059017396,-31.194732037,0
2187131,-26.770938826,-31.356565791,26
2187133,-26.482860256,-31.199027983,26
2187177,-23.881846118,-12.87046077,9
2187178,-23.697520826,-13.064861082,9
2187180,-23.723544572,-13.464825148,9
2187181,-23.933893609,-13.670388901,9
2187184,-23.513195534,-13.259261395,9
2187191,-25.363603108,-14.162127564,9
2187192,-25.355400847,-13.796580523,9
2187193,-25.652476764,-13.97672219,9
2187522,25.963642315,-54.386849978,0
2187524,25.96397124,-54.645095925,5
2187525,25.697942587,-54.513254915,0
2187811,2.7711817865,-1.0252871397,16
2187813,3.0861265172,-1.002753588,16
2187814,3.4010712478,-0.98022003617,16
2187816,3.1086727589,-0.34176237991,16
2187817,3.2548720034,-0.66099120804,16
2188183,-19.437545285,-64.880069273,8
2188185,-19.285365376,-64.936102493,8
2188186,-19.133185467,-64.992135713,8
2188188,-19.264737607,-64.564315074,12
2188189,-19.198961537,-64.778225393,18
2188597,-16.927968397,-62.869046463,21
2188598,-16.937515995,-63.012318563,21
2188599,-16.79740906,-62.950748455,21
2188671,-19.483251023,-62.890296088,19
2188672,-19.592041951,-62.804792962,19
2188673,-19.575982749,-62.967512552,20
2188834,-27.347095966,-37.586761493,26
2188838,-27.347095966,-38.227765615,26
2188907,-20.034063422,-1.6415221041,9
2188908,-19.864430599,-1.9852022064,9
2188909,-19.72457819,-1.6224078101,9
2188916,-23.045002463,-5.9807393575,9
2188917,-23.006323404,-6.3498042402,9
2188918,-22.70848938,-6.0984066069,9
2189436,-19.581102507,-58.733010304,28
2189438,-19.471661342,-58.812629439,25
2189439,-19.362220178,-58.892248574,21
2189441,-19.252779013,-58.971867709,14
2189443,-19.304322859,-58.655699146,28
2189444,-19.194881694,-58.735318281,15
2189446,-19.333271518,-58.77397386,25
2189459,-19.376336633,-58.537026789,27
2189460,-19.514726457,-58.575682368,27
2189461,-19.448350407,-58.418354431,17
2189687,-18.516902308,-56.660060731,15
2189692,-18.217106031,-56.608641255,15
2189695,-20.844040815,-54.930959991,12
2189696,-20.914853848,-55.03264962,20
2189698,-21.02357497,-55.002255739,20
2189699,-21.061483061,-54.870172228,11
2189702,-20.98566688,-55.134339249,21
2189918,-19.039283342,-53.179693463,8
2189921,-18.887095773,-53.136923063,20
2189922,-18.734908203,-53.094152663,20
2189923,-18.771280318,-53.552757369,12
2189924,-18.90528183,-53.366225416,18
2190158,-21.809535358,-46.397549284,0
2190159,-21.699545287,-46.449677497,26
2190161,-21.589555217,-46.501805709,26
2190162,-21.589339982,-46.274087925,4
2190164,-21.69943767,-46.335818605,26
2190692,-17.919592449,-38.910886801,20
2190693,-17.88758363,-39.027159669,20
2190695,-17.787407351,-38.957387513,20
2191055,-16.827128461,-50.236859042,5
2191056,-16.848659217,-50.396872902,20
2191058,-16.870189972,-50.556886761,20
2191059,-16.495187027,-50.39210747,20
2191061,-16.661157744,-50.314483256,20
2191128,-17.192902335,-56.980910532,21
2191129,-17.334314971,-57.025300972,21
2191130,-17.204286943,-57.157884531,21
2191270,-26.581581415,-18.476850111,0
2191271,-26.837941407,-18.632045997,0
2191272,-26.585146839,-18.809051061,0
2191300,-16.890096768,-35.101151454,8
2191301,-16.688640695,-35.025522708,8
2191302,-16.90165479,-34.934076662,8
2191322,-20.177269111,-34.260446135,8
2191323,-20.067712855,-34.211250401,0
2191325,-19.958156599,-34.162054667,5
2191326,-20.038168587,-34.431124933,0
2191328,-19.998162593,-34.2965898,0
2191924,-12.381580813,-34.028504106,8
2191925,-12.657190806,-33.804369013,8
2191926,-12.303440755,-33.626019072,8
2192232,-19.833262062,-32.019411007,8
2192233,-19.852886425,-32.17172253,8
2192234,-19.696787888,-32.18798815,8
2192238,-20.008984962,-32.155456909,8
2192239,-20.145459136,-31.986879766,8
2192244,-19.736036614,-32.492611195,26
2192245,-19.872510788,-32.324034052,8
2192363,-17.020699592,-29.92325242,8
2192367,-17.048997952,-29.595249089,0
2192729,-19.136528335,-57.97616316,12
2192731,-19.06741503,-58.106256495,25
2192732,-19.219310499,-58.074924597,25
2194335,-19.404082864,-55.952293659,10
2194336,-19.507483133,-55.753746421,5
2194337,-19.358915662,-55.819408063,21
2194962,-21.931576242,-16.373836989,0
2194964,-21.858236418,-16.269922054,0
2194965,-21.784896595,-16.16600712,9
2194967,-22.029309034,-16.016077145,0
2194968,-21.907102814,-16.091042133,9
2194983,-20.712768156,-14.695835948,0
2194984,-20.63865011,-14.787952965,0
2194985,-20.56457659,-14.704763936,0
2195003,-16.756123287,-24.736400288,0
2195004,-16.873267656,-24.804906946,0
2195006,-16.992162596,-24.739399352,0
2195007,-16.993913168,-24.605385099,0
2195010,-16.990412024,-24.873413604,0
2195080,-22.559598464,-27.964493548,26
2195082,-22.765212811,-27.977007059,26
2195085,-22.803162314,-28.139247031,26
2195086,-22.635497469,-28.288973492,0
2195087,-22.970827159,-27.98952057,26
2195385,-20.057480181,-10.256817019,9
2195386,-20.119709637,-10.056262383,9
2195387,-20.212333711,-10.188104764,9
2195453,-22.403237195,-28.027673197,26
2195455,-22.4791362,-28.352153141,0
2195456,-22.441186697,-28.189913169,26
2195461,-22.246875925,-28.090852846,26
2195462,-22.090514656,-28.154032495,26
2195546,-21.865487883,-21.273353336,0
2195548,-21.679993134,-21.357813094,0
2195549,-21.792483231,-21.453763465,0
2195557,-24.779663288,-52.661230226,26
2195559,-24.77126759,-52.343253698,26
2195560,-24.50096619,-52.501133622,26
2195581,-19.928927796,-64.473863341,14
2195582,-19.965381257,-64.619650768,14
2195585,-20.071696832,-64.679801421,11
2195588,-20.141558946,-64.594164646,11
2195589,-20.178012407,-64.739952073,6
2195590,-20.038288179,-64.911225622,1
2195592,-20.001834718,-64.765438195,6
2195784,3.8847965336,-60.269434736,12
2195785,4.1379624397,-60.201265758,12
2195787,3.3784647216,-60.405772692,12
2195788,3.6316306276,-60.337603714,12
2195792,3.880965945,-60.945174643,12
2195793,3.7562982863,-60.641389178,12
2195794,3.6278000389,-61.013343621,12
2196138,-10.223986933,-17.715499932,9
2196141,-9.8174306356,-17.901364381,9
2196142,-10.1721028,-18.170064525,9
2196153,9.0388333996,-62.261212168,2
2196154,9.0444623271,-62.417021694,2
