node,X,Y,Z,classe
1182,-20.735448549,6.2675616586,-30.196410772,0
1183,-20.30176841,6.0798389342,-30.32701811,9
1184,-19.984287166,5.9446073337,-30.675452077,0
1185,-17.627192005,4.9975126755,-32.891938744,9
1186,-17.94821622,5.1206714591,-33.239903352,0
1187,-18.387521431,5.292164054,-33.37136411,3
1188,-18.846032086,5.474818955,-33.240361564,0
1189,-19.165187663,5.6041833802,-32.892171518,0
1190,-19.281728352,5.6518762483,-32.419272165,0
1191,-19.165522816,5.6043201921,-31.946267493,9
1192,-18.846559256,5.4750311267,-31.597778748,0
1193,-18.387468123,5.292143036,-31.466442796,0
1194,-17.948195144,5.1206633139,-31.59791614,9
1195,-17.627128281,4.9974884091,-31.94598665,9
1196,-19.968625827,5.9379833382,-35.401377263,9
1197,-20.2466347,6.0562221556,-35.742544671,0
1198,-20.638091639,6.2251177782,-35.904400154,0
1199,-21.052866213,6.407165851,-35.849624256,9
1200,-21.395823906,6.5601139576,-35.59090285,0
1201,-21.589187761,6.6473191964,-35.187779542,0
1202,-21.589712508,6.647557061,-34.732368255,9
1203,-21.397185262,6.5607248436,-34.328645929,9
1204,-21.054855698,6.4080468819,-34.069009514,0
1205,-20.640057598,6.2259724509,-34.013068916,0
1206,-20.246819373,6.0563010402,-34.175106736,9
1207,-19.968618325,5.9379809233,-34.516464332,0
1208,-17.627171674,4.9975049333,-36.70190072,9
1209,-17.948140965,5.1206423748,-37.049855894,0
1210,-18.387384792,5.2921101811,-37.181362301,3
1211,-18.845490893,5.4746011447,-37.05070401,9
1212,-19.164806195,5.6040276643,-36.70289041,0
1213,-19.281727672,5.6518759691,-36.230142994,0
1214,-19.165933553,5.604487861,-35.75704455,9
1215,-18.846407239,5.4749699437,-35.407682349,0
1216,-18.387318077,5.2920838775,-35.276444794,3
1217,-17.948088617,5.1206221434,-35.407983327,9
1218,-17.627107519,4.9974805027,-35.756025493,9
1219,-19.968698575,5.9380140937,-39.211527764,9
1220,-20.246860707,6.056318854,-39.552714412,5
1221,-20.638478978,6.2252862963,-39.714451523,0
1222,-21.053367954,6.4073880057,-39.659416323,9
1223,-21.396167135,6.5602681278,-39.400478545,0
1224,-21.589351243,6.647393223,-38.997054099,0
1225,-21.589517775,6.6474688835,-38.54149807,9
1226,-21.396534451,6.5604325019,-38.137839125,9
1227,-21.053725863,6.4075466012,-37.878539223,0
1228,-20.638603824,6.2253399274,-37.823259243,0
1229,-20.247066676,6.0564068503,-37.98492102,9
1230,-19.968677903,5.9380061106,-38.326341071,0
1231,-17.624697182,4.9965626847,-40.507242305,9
1232,-17.948491337,5.1207777868,-40.86007676,0
1233,-18.382906483,5.2903447023,-40.991290466,3
1234,-18.837377476,5.4713364187,-40.865771456,9
1235,-19.164563611,5.6039286426,-40.513346817,0
1236,-19.281703861,5.6518661996,-40.046014,0
1237,-19.171034785,5.6065705068,-39.57683974,0
1238,-18.845486902,5.4745995383,-39.217099669,5
1239,-18.391209257,5.2936181784,-39.086401791,3
1240,-17.95575109,5.123584036,-39.213204694,9
1241,-17.630442066,4.9987504133,-39.559840517,0
1242,-19.968441319,5.9379053356,-43.020995264,0
1243,-20.245918995,6.0559159426,-43.362006394,3
1244,-20.636824589,6.2245665472,-43.524230784,3
1245,-21.051300642,6.4064726972,-43.470270579,9
1246,-21.397732315,6.5609711964,-43.208537152,0
1247,-21.589786316,6.6475902327,-42.805111444,0
1248,-21.589208645,6.6473289072,-42.350123902,9
1249,-21.396071687,6.5602246349,-41.947266559,0
1250,-21.053602986,6.4074921939,-41.688488195,5
1251,-20.639024028,6.2255227505,-41.633203953,0
1252,-20.247874521,6.0567525006,-41.794315299,9
1253,-19.968426065,5.9378996431,-42.136862397,0
1254,-17.625549524,4.9968872314,-44.318853789,4
1255,-17.966196908,5.1276234887,-44.680941483,5
1256,-18.40509689,5.2990962986,-44.801408302,5
1257,-18.869596738,5.4843079521,-44.65489976,9
1258,-19.176608555,5.6088466008,-44.299943882,0
1259,-19.281500976,5.651782957,-43.827263342,0
1260,-19.156837591,5.6007754617,-43.360219767,5
1261,-18.834486866,5.470173562,-43.020259167,3
1262,-18.37797741,5.2884019313,-42.896622893,3
1263,-17.942743738,5.1185567198,-43.031381873,9
1264,-17.625617789,4.9969132253,-43.378823663,0
1265,-19.968617701,5.9379799029,-46.831360448,5
1266,-20.246545634,6.0561840485,-47.172477747,6
1267,-20.637990413,6.2250737385,-47.334386699,3
1268,-21.052776716,6.4071262255,-47.279661305,0
1269,-21.397113425,6.5606931894,-47.019306078,5
1270,-21.589662834,6.6475343172,-46.615664601,9
1271,-21.589232365,6.6473396476,-46.160229033,9
1272,-21.395901854,6.5601483494,-45.757056661,5
1273,-21.053013764,6.4072313024,-45.498243823,5
1274,-20.63799113,6.2250733621,-45.443340263,0
1275,-20.246679067,6.0562410094,-45.605212163,9
1276,-19.968609086,5.9379770176,-45.946483449,0
1277,-17.626645241,4.9973044668,-48.130914757,9
1278,-17.946544649,5.1200254554,-48.478846689,3
1279,-18.384668981,5.2910394872,-48.611321637,5
1280,-18.854175967,5.4780972032,-48.475140655,0
1281,-19.168945059,5.6057172923,-48.125011844,5
1282,-19.281706078,5.651867109,-47.652120685,5
1283,-19.162704227,5.6031696846,-47.180980316,3
1284,-18.8425458,5.473415944,-46.835248399,6
1285,-18.384617312,5.2910191184,-46.706485426,3
1286,-17.946546467,5.120026158,-46.838958361,9
1287,-17.626707969,4.9973283532,-47.186773819,0
1288,-19.967790416,5.9376301644,-50.63964429,3
1289,-20.243654724,6.0549472417,-50.98029592,6
1290,-20.632767355,6.2228016446,-51.143674664,3
1291,-21.046224877,6.404225724,-51.092340239,5
1292,-21.402888919,6.5632878325,-50.822064665,5
1293,-21.59131185,6.6482810522,-50.418155596,0
1294,-21.58791423,6.6467428052,-49.964462683,9
1295,-21.393402889,6.5590259268,-49.563982526,5
1296,-21.046454917,6.4043276607,-49.305559545,3
1297,-20.632754348,6.2227952723,-49.254052315,0
1298,-20.243920172,6.0550606791,-49.417294095,0
1299,-19.96780269,5.937636109,-49.75815621,5
1300,-17.626602237,4.997288091,-51.940834094,9
1301,-17.946222872,5.1199011054,-52.288642677,1
1302,-18.392848921,5.2942647822,-52.421417038,1
1303,-18.8548133,5.4783538061,-52.28472667,9
1304,-19.169207595,5.6058244791,-51.934506146,5
1305,-19.281703326,5.6518659801,-51.461715159,5
1306,-19.162614095,5.6031328963,-50.990812529,1
1307,-18.842551721,5.4734183266,-50.645252109,6
1308,-18.383986873,5.2907705903,-50.516496183,3
1309,-17.946211648,5.119896768,-50.649170645,0
1310,-17.626600204,4.9972873169,-50.996975922,5
1311,-19.984297513,5.9446109624,-54.482393942,6
1312,-20.301556528,6.0797483603,-54.830613415,6
1313,-20.735319693,6.2675055237,-54.961353872,4
1314,-21.170204184,6.4592471952,-54.839778347,5
1315,-21.508104281,6.6106654982,-54.465925447,5
1316,-21.61446984,6.6587733652,-53.990329039,9
1317,-21.491196799,6.6030383621,-53.519534881,5
1318,-21.170403193,6.4593359664,-53.178155715,6
1319,-20.735456868,6.267565293,-53.056410689,5
1320,-20.301766682,6.0798381928,-53.187019212,9
1321,-19.984286668,5.944607123,-53.53545302,5
1322,-17.627193763,4.9975133447,-55.751942031,9
1323,-17.948220988,5.1206733017,-56.099906359,6
1324,-18.387527734,5.2921665387,-56.231364193,1
1325,-18.84601874,5.4748135838,-56.100370015,9
1326,-19.165180989,5.6041806555,-55.752184109,5
1327,-19.281728348,5.6518762464,-55.279285011,5
1328,-19.165527733,5.6043221995,-54.806276786,6
1329,-18.846566116,5.475033888,-54.4577831,8
1330,-18.387474105,5.2921453945,-54.326442717,3
1331,-17.948198588,5.1206646446,-54.457913969,0
1332,-17.627129274,4.9974887871,-54.805984793,5
1333,-19.983241518,5.9441642376,-58.290387233,6
1334,-20.297830481,6.0781505273,-58.638223978,8
1335,-20.767036855,6.2813708879,-58.771061354,3
1336,-21.211828264,6.4777842567,-58.62257345,1
1337,-21.513789721,6.6132315591,-58.264340026,1
1338,-21.614221381,6.658660744,-57.789508662,0
1339,-21.48719428,6.6012334808,-57.322282568,3
1340,-21.165438339,6.4571270541,-56.985133355,6
1341,-20.731912974,6.2660171878,-56.866454053,1
1342,-20.298107349,6.0782689659,-56.999365877,0
1343,-19.983231708,5.9441608379,-57.347457886,1
1344,-17.627171718,4.9975049501,-59.561900803,9
1345,-17.948141119,5.120642434,-59.909855991,6
1346,-18.387385058,5.2921102861,-60.041362304,6
1347,-18.845491197,5.4746012671,-59.910703818,4
1348,-19.164806414,5.6040277539,-59.562889997,1
1349,-19.281727673,5.6518759694,-59.090142423,1
1350,-19.165933035,5.6044876493,-58.617043568,6
1351,-18.846406257,5.4749695483,-58.267681726,8
1352,-18.387316846,5.2920833922,-58.13644481,3
1353,-17.948087479,5.1206217034,-58.267984045,5
1354,-17.627106818,4.9974802359,-58.616026804,5
1355,-19.968698439,5.9380140361,-62.071527483,6
1356,-20.24685999,6.056318547,-62.412713874,8
1357,-20.638477541,6.2252856708,-62.574451333,6
1358,-21.053371136,6.4073894148,-62.519415003,1
1359,-21.396169007,6.5602689685,-62.26047623,7
1360,-21.58935178,6.6473934665,-61.857051708,1
1361,-21.589516953,6.6474685111,-61.401494403,4
1362,-21.396532546,6.560431646,-60.997836765,3
1363,-21.053723707,6.4075456467,-60.738538328,8
1364,-20.6386021,6.2253391773,-60.68325947,5
1365,-20.24706572,6.0564064414,-60.844921738,3
1366,-19.968677633,5.9380059966,-61.186341629,7
1367,-17.624130234,4.996346815,-63.366166348,9
1368,-17.946503836,5.1200096831,-63.718820824,6
1369,-18.379452965,5.2889834691,-63.851218475,6
1370,-18.845306442,5.4745269109,-63.720820597,3
1371,-19.168528037,5.6055470355,-63.365813632,1
1372,-19.281728369,5.651876255,-62.89858275,7
1373,-19.16823657,5.6054280409,-62.431433256,6
1374,-18.840620375,5.4726411747,-62.074045305,8
1375,-18.386717605,5.291847134,-61.946453064,3
1376,-17.952854645,5.1224643071,-62.074998177,5
1377,-17.629862116,4.9985295342,-62.420908569,1
1378,-19.968441319,5.9379053357,-65.880995265,3
1379,-20.245918995,6.0559159427,-66.222006394,8
1380,-20.636824589,6.2245665473,-66.384230784,8
1381,-21.051300642,6.4064726972,-66.330270579,0
1382,-21.397732315,6.5609711964,-66.068537152,2
1383,-21.589786316,6.6475902327,-65.665111445,2
1384,-21.589208646,6.6473289073,-65.210123903,0
1385,-21.396071688,6.5602246351,-64.807266559,1
1386,-21.053602987,6.4074921941,-64.548488195,8
1387,-20.639024029,6.2255227507,-64.493203953,3
1388,-20.247874521,6.0567525008,-64.654315299,1
1389,-19.968426065,5.9378996432,-64.996862397,8
8476,-26.345865961,9.0223416615,-1.7731936642,0
8477,-26.260172508,8.9754917758,-3.165572715,0
8478,-26.214803403,8.9507505535,-4.5140483868,0
8479,-26.164514908,8.9233773093,-5.8758087995,0
8480,-26.130838545,8.9050762058,-7.2291031579,0
8481,-26.136223414,8.9080009603,-8.5591305269,0
8482,-26.179711658,8.9316436539,-9.9088471521,0
8483,-26.190545997,8.9375400121,-11.243476323,0
8484,-26.195504486,8.940239389,-12.578473217,0
8485,-26.238426338,8.9636274792,-13.971458483,0
8486,-26.269407005,8.9805329589,-15.33123263,0
8487,-26.301264467,8.997938008,-16.674228945,0
8488,-26.321656,9.0090899945,-17.989453276,0
8489,-26.335917696,9.0168948374,-19.318257074,0
8490,-26.327752591,9.0124258832,-20.637698891,0
8491,-26.26929869,8.9804738187,-21.943941411,0
8492,-26.238972334,8.9639252424,-23.229949913,0
8493,-26.244737759,8.967069843,-24.557245465,0
8494,-26.203481334,8.9445830318,-25.858858618,0
8495,-26.147278645,8.9140074439,-27.225528113,0
8496,-26.138940948,8.9094772015,-28.603504442,0
8497,-26.166765716,8.9246013404,-30.015294093,0
8498,-26.194781686,8.939845868,-31.360861736,9
8499,-26.244752598,8.9670779379,-32.674279584,9
8500,-26.24598275,8.967748983,-33.998127962,9
8501,-26.193422962,8.9391061545,-35.317762289,9
8502,-26.141287458,8.9107520169,-36.579669802,9
8503,-26.147406172,8.9140767462,-37.882811699,9
8504,-26.12936239,8.9042745488,-39.224772298,9
8505,-26.127677582,8.9033596346,-40.544802201,9
8506,-26.155326452,8.9183815628,-41.878843818,9
8507,-26.172868302,8.9279205761,-43.248780587,9
8508,-26.22967295,8.9588546121,-44.581652603,9
8509,-26.233287851,8.9608254749,-45.894213394,9
8510,-26.213969899,8.9502964231,-47.238400401,9
8511,-26.2004606,8.9429379904,-48.568226527,9
8512,-26.230613796,8.9593675399,-49.922715582,9
8513,-26.243402988,8.9663417649,-51.211205306,0
8514,-26.237579777,8.9631658135,-52.512585757,0
8515,-26.232370943,8.9603255458,-53.842951912,0
8516,-26.201005388,8.9432346583,-55.172068879,0
8517,-26.130136027,8.9046946829,-56.534825405,0
8518,-26.154303805,8.9178256611,-57.868188191,5
8519,-26.253967326,8.9721053297,-59.202264746,5
8520,-26.270258389,8.9809978265,-60.51792846,5
8521,-26.265864729,8.9785989905,-61.848939717,1
8522,-26.299864538,8.9971727185,-63.188867881,1
8523,-26.362668526,9.0315460692,-64.51305317,7
8524,-26.371040003,9.0361341743,-65.766813795,8
8525,-26.358461412,9.0292408611,-66.950143151,8
8526,-25.396504362,8.5119020269,-1.0243836933,0
8527,-24.296474833,7.9436778464,-1.1816069764,0
8528,-21.786575709,6.7370667967,-1.3359042437,0
8529,-19.275240549,5.6492146892,-1.2404991197,0
8530,-16.767193346,4.6765106961,-1.3034870922,0
8531,-14.194294613,3.7929211656,-1.1739259364,0
8532,-12.918895217,3.3972093497,-1.3186053489,0
8533,-10.301739129,2.6730423907,-1.4290375971,5
8534,-7.7957146409,2.0922221436,-1.1172234673,5
8535,-5.2632240624,1.6213246785,-1.4249977314,1
8536,-2.5742678701,1.2558086487,-1.3087695525,5
8537,0.0087134172516,1.0435593286,-1.3800183441,5
8538,2.6024363003,0.97719007304,-1.3670495197,5
8539,5.1500340611,1.0656919046,-1.2675397371,0
8540,7.7251244672,1.3212834898,-1.3547201597,0
8541,10.294613589,1.7545066459,-1.2134180732,0
8542,12.831497939,2.3685344336,-1.3062397166,0
8543,15.35087012,3.1731331897,-1.2480534082,0
8544,17.683268662,4.1012315008,-1.5330871757,0
8545,19.934014211,5.1729125332,-1.2812217726,0
8546,22.016220848,6.3258793399,-1.4019148854,0
8547,24.246246843,7.7408546564,-1.5781472299,0
8548,26.136923266,9.0927503761,-1.3396727707,0
8549,26.154407351,9.105922451,-3.8154231376,0
8550,26.163285332,9.112615665,-6.2115272155,0
8551,26.169510144,9.1173105382,-8.5490159732,0
8552,26.253056517,9.1804756339,-10.744976726,0
8553,26.242022638,9.1721171776,-12.882038475,0
8554,26.181384875,9.1262710658,-14.99257444,0
8555,26.201149805,9.14119818,-17.113375939,0
8556,26.215312994,9.1519044706,-19.24702995,9
8557,26.206403791,9.1451688387,-21.360048217,9
8558,26.286740316,9.2060227371,-23.480841735,9
8559,26.270991467,9.1940724336,-25.570171236,9
8560,26.208244016,9.1465598403,-27.725648115,9
8561,26.188164841,9.131389722,-29.919193125,9
8562,26.186099066,9.1298299302,-32.170671,9
8563,26.215460377,9.1520159235,-34.397815272,9
8564,26.250688495,9.1786813755,-36.499869494,9
8565,26.262214318,9.1874166836,-38.598034065,9
8566,26.27337371,9.1958794413,-40.683152872,9
8567,26.109981213,9.0724772609,-42.812891763,9
8568,26.012992898,8.9997407167,-45.136724657,9
8569,26.112741619,9.0745530287,-47.519822975,9
8570,26.258201985,9.1843751604,-49.784160812,9
8571,26.285604594,9.2051606074,-51.897947546,0
8572,26.229013117,9.1622684992,-54.002199093,0
8573,26.233128658,9.1653833664,-56.073646615,0
8574,26.234303388,9.1662725931,-58.191483835,0
8575,26.274777248,9.1969441783,-60.375501109,5
8576,26.216131514,9.1525234592,-62.731597085,3
8577,26.446140105,9.3275465443,-64.915055591,7
8578,-25.291825473,8.4567660729,-67.143782539,8
8579,-24.437625118,8.015217706,-66.987382414,6
8580,-23.455420879,7.5256416185,-66.882027721,1
8581,-22.327069458,6.9865992644,-66.754362113,1
8582,-19.673005109,5.8138009421,-67.075727123,3
8583,-18.756348028,5.4387966293,-66.982776841,1
8584,-17.857142094,5.0855462387,-66.973831416,5
8585,-16.875824385,4.7163432911,-67.040627105,5
8586,-15.920193905,4.3729840848,-66.941311949,1
8587,-15.01642758,4.0628275473,-66.815662967,1
8588,-14.096214986,3.7614980553,-66.791106145,1
8589,-13.118805577,3.4573865614,-66.776488681,1
8590,-12.166856465,3.1769908042,-66.780878692,1
8591,-11.184721975,2.9040924502,-66.796009948,1
8592,-10.202447061,2.6479125176,-66.793644181,1
8593,-9.246925979,2.4149494503,-66.817943984,1
8594,-8.2548856415,2.1902413408,-66.821554562,1
8595,-7.2902079223,1.9887415472,-66.811633726,1
8596,-6.324033104,1.8040291931,-66.81991393,1
8597,-5.3283264239,1.6319230068,-66.811276118,1
8598,-4.3307987068,1.478477165,-66.822507864,1
8599,-3.3606749323,1.3478825922,-66.823075039,1
8600,-2.3539474938,1.232264155,-66.81817567,1
8601,-1.3776498375,1.1399925336,-66.792555793,1
8602,-0.36653039309,1.0655819296,-66.788482414,1
8603,0.61466601323,1.0145045528,-66.792191231,1
8604,1.6346455342,0.9840862187,-66.813394598,1
8605,2.5975073263,0.97717000466,-66.816787809,6
8606,3.6221501394,0.99371806995,-66.820592608,6
8607,4.611632963,1.0337481229,-66.810708155,6
8608,5.6011703727,1.0980735985,-66.819341625,1
8609,6.6173599425,1.1901130236,-66.819066127,1
8610,7.5838346656,1.302732363,-66.83285394,1
8611,8.6103059229,1.4498321131,-66.853904336,1
8612,9.5869294812,1.6167480011,-66.829680064,1
8613,10.545439515,1.8067780349,-66.855756371,6
8614,11.51135015,2.0251817999,-66.940534864,7
8615,12.506425802,2.2791043657,-66.916332561,8
8616,13.45485295,2.5490875935,-66.867641421,7
8617,14.428051984,2.8551512017,-66.867330054,7
8618,15.367622419,3.1791590728,-66.856374419,7
8619,16.263759086,3.5148595558,-66.861118633,7
8620,17.241381636,3.9114189716,-66.861473128,7
8621,18.116698947,4.2938902789,-66.78614702,7
8622,19.017249468,4.7149647638,-66.779130555,8
8623,19.905069156,5.1579961363,-66.859274095,2
8624,20.788976423,5.6271294076,-66.866040545,7
8625,21.654720731,6.1142605611,-66.81783422,7
8626,22.522946377,6.6307525841,-66.804597105,7
8627,23.38838503,7.1739563122,-66.804410593,7
8628,24.240094377,7.7366869182,-66.852450293,7
8629,25.072105885,8.3138300883,-66.96484864,8
8630,25.960619674,8.9606221696,-66.948103978,8
8631,8.8561996743,1.4893551152,-9.7827927525,0
8632,9.1499620893,1.5387722785,-9.2681739616,0
8633,9.6575791069,1.6298605278,-8.8723144086,0
8634,10.328315358,1.7614244892,-8.6788978212,0
8635,10.991306784,1.9041988049,-8.9958238191,0
8636,11.425322582,2.0046177182,-9.4974846741,0
8637,11.567719301,2.0387752379,-10.180053982,0
8638,11.399338323,1.9984494885,-10.85146527,0
8639,10.920430371,1.8883252164,-11.309311516,0
8640,10.269604702,1.7493942822,-11.517884621,0
8641,9.6339187064,1.6254534442,-11.428659572,0
8642,9.0824268241,1.5271985004,-11.068150897,0
8643,8.723010573,1.4677397935,-10.446316063,0
8644,8.8721056644,1.4919693718,-13.573835471,0
8645,9.1585932046,1.5402606099,-13.090881131,0
8646,9.691037108,1.6361196117,-12.701465531,0
8647,10.35922838,1.7677986519,-12.58039814,0
8648,10.986032692,1.9030125516,-12.903213936,0
8649,11.40200324,1.9990811767,-13.364673255,0
8650,11.538500027,2.0317172371,-13.97458919,0
8651,11.386053158,1.9953035229,-14.600988159,0
8652,10.968240212,1.8990166553,-15.050748679,0
8653,10.386421356,1.7734285183,-15.376760082,0
8654,9.7297525626,1.6434018175,-15.274657419,0
8655,9.21461619,1.5499717544,-15.020719453,0
8656,8.7765491209,1.4763695392,-14.161014506,0
8657,8.8724196991,1.4920210562,-17.39947185,0
8658,9.1603212254,1.5405588364,-16.89854727,0
8659,9.6277164748,1.624300812,-16.521008739,0
8660,10.279040446,1.7513210417,-16.419939036,0
8661,10.951831232,1.895339678,-16.612400788,0
8662,11.389952091,1.9962262607,-17.150746188,0
8663,11.60730949,2.0483787922,-17.778902121,0
8664,11.4241326,2.0043348,-18.427975483,0
8665,10.977281733,1.9010460737,-18.862526248,0
8666,10.364409682,1.7688697132,-19.169930062,0
8667,9.6874733594,1.6354514219,-19.07469071,0
8668,9.0969936675,1.5296841028,-18.724201154,0
8669,8.7712028897,1.4755042284,-18.062341387,0
8670,8.8034935232,1.4807426559,-21.201334396,0
8671,9.1809938154,1.5441330435,-20.687700771,0
8672,9.6635222383,1.6309700105,-20.34865402,0
8673,10.285361853,1.7526132922,-20.232921764,9
8674,10.958820766,1.8969049526,-20.43134842,9
8675,11.390567394,1.996371922,-20.96758276,0
8676,11.604214266,2.0476262938,-21.583188425,0
8677,11.426304625,2.0048512303,-22.235092301,0
8678,10.934018359,1.8913570236,-22.775125038,0
8679,10.290582751,1.7536814383,-22.9184098,9
8680,9.695689317,1.6369924253,-22.84873096,9
