node,sig
440806,273.9417596815015
440807,273.8739732016153
440808,271.56090667502195
440884,282.14769278010147
440892,279.77013011196846
440925,267.62077733750283
442894,270.4948204155528
442895,270.10735967734524
442897,271.04267498307036
442899,271.1959234412576
442900,271.0805350808688
443514,272.01341014741945
443517,272.01829283220445
443518,271.6215996449822
443521,271.2585494382272
443524,271.3459070386634
443525,270.9961773913908
443528,271.367371129572
443529,270.8804030899508
443531,271.2758931354064
443694,269.5012632925856
443695,269.22360022080727
443825,273.91555793838575
443826,273.78348093683735
443828,276.1219564201126
443829,275.2913093110627
443830,276.0125359943474
443835,273.78034829076284
443836,272.36519445574396
444305,272.8930230072917
444309,276.85644462200815
444312,277.5705584001622
444313,277.95688577229623
444317,269.1065732463861
444384,271.52415962172296
444385,270.4989173248671
444387,269.19601129525904
444399,270.4671054723298
444460,281.7747208431908
444462,281.57401943733703
444466,281.2986435631168
444716,276.09338736808496
444962,270.3204883354018
444969,270.5194150952365
445324,280.96593939492004
445325,270.8914083042937
445336,276.0342853807043
445337,280.94808937353184
445338,282.0748055868266
445436,270.68401865686667
445452,270.35861236995254
445581,266.77553571377564
445584,263.642098604254
445585,267.3297827369397
445588,269.04679448347315
445592,269.0185825703255
445595,276.0182461200319
445596,275.035038335193
445598,271.2529237822604
445835,269.7050810023952
445836,270.0819728155289
445838,267.36469562923793
446177,277.2244797666569
446191,272.80711087910913
446666,281.1686339687845
446667,273.95690377781335
446764,272.1058325630802
447346,275.50812074094733
447350,273.5971092792246
447450,277.4137553498033
447451,277.64215777666107
447452,277.4437076312855
447456,278.1047809297549
447457,277.8813677733424
447458,277.7932537942313
447468,277.40897440816116
447469,277.84700831944673
447470,277.6177390922652
448195,267.8083498192851
448196,268.78441355766074
448197,270.38034120130635
448201,270.4557858989708
448202,269.1027861137113
448212,271.8590027619533
448213,271.8692398836748
448214,272.2190294595248
448547,270.5045013355469
448555,281.0396856839563
448828,280.61827972580124
448829,280.19048342138143
448834,279.7878966374525
448835,279.3077843072107
448836,280.660964400235
448839,280.46209588511374
448840,280.3551651880606
448996,280.8837224638451
448999,280.85369228687927
449003,278.8356382016589
449004,278.1553207859047
449006,278.8552512597412
449007,280.6885260455061
449010,280.5050435682251
449243,280.5284153557466
449246,280.15290996525374
449247,280.0931471091492
449251,280.4647601003404
449252,280.0191760623113
449254,280.0414839143025
449255,279.65743672917955
449258,279.1495812289388
449259,279.12482034409663
449863,269.3013137062842
450380,272.5861715244394
450383,272.5742332238772
450384,272.59946086223437
450387,272.72787885963606
450390,272.83368856078744
450391,272.886733967796
450394,272.46788341871616
450395,272.65302572300584
450397,272.6539525759591
450446,281.10499066049385
450450,281.22494145962844
450460,280.4182010382638
450463,281.2093268311452
450496,277.67065053535276
450499,278.7098122087414
450500,279.6511241511481
450503,280.69633585259663
450506,280.7473281355762
450507,281.0479779696111
450510,280.9554003678527
450511,281.32181116373437
450513,280.56977681712624
450619,280.4268307486126
450623,280.44022177325235
450640,285.1534505135112
450701,275.21937505756523
450702,275.4817575732148
450704,275.0699253952606
450712,274.84173397325765
450713,275.1788064691733
450715,274.66960280012506
450716,274.46972423585953
450719,274.18950970709085
450720,274.6050907768072
450831,276.86199179077823
450835,276.3178565220902
451011,272.77506077368076
451012,273.703196966663
451014,272.98678433001567
451023,273.0267725049848
451024,273.55115301359945
451026,272.7813188684237
451027,271.4586360204119
451030,271.49189073149194
451031,272.1483043637561
451034,271.8754982484422
451036,269.6649118873786
451037,270.9742798912133
451042,271.33553386398535
451043,270.68774904257896
451852,275.7818045382056
451862,276.854596222134
451981,278.56213340152163
451993,278.95497606950346
452123,276.5687066509593
452126,276.8340030459425
452127,276.3893730468384
452130,275.6031878342736
452133,276.3299787527574
452134,275.56799255676344
452137,275.2954677342427
452138,274.6225323119738
452140,275.5724303402528
452538,277.39558666012607
452543,278.02772996320607
452544,278.7338973668964
452547,277.35299637144817
452548,277.27416357741714
452799,281.7319011480422
452811,281.64177329702477
452872,274.8300544237695
452884,272.354966493331
453051,281.26568904362483
453057,279.8161936711084
453155,269.8985155076017
453171,270.3585082738606
453244,267.89227532964287
453247,270.2191101909449
453250,271.5816469275476
453254,271.7126661619841
453256,278.3953612937064
453257,278.6953933509417
453259,278.30443296253077
453384,276.59784115835646
453400,273.835498658457
454713,264.36276952618914
455268,270.64646428151104
455272,270.3037678425758
455600,275.96662731277706
455609,278.04010506061695
455928,283.8780933885065
456322,276.7222962014156
456336,271.29243212803783
456585,274.78912793395597
456586,274.17861105342786
456588,274.545744231697
456597,274.34148144243954
456598,273.9577093919364
456600,274.2557254782012
456601,275.3421013963325
456604,275.0294248584616
456605,274.84814340879626
456608,271.72318783540277
456609,272.4025187434978
456610,272.8681515648277
456614,271.45977823824614
456615,271.9074015984723
456616,270.8494614680462
456626,274.1787444365279
456627,273.06973821601923
456628,273.6330155988569
457638,274.0771788185839
457650,275.7674930121343
458015,267.4784944507809
458018,267.057307846874
458019,267.48761423189933
458022,267.5009032320309
458025,267.0692911670122
458026,267.5528083243895
458029,268.2147461603406
458030,268.29178874168804
458032,267.91634168515134
458471,280.3199974501209
458478,279.32932004856104
458583,279.35064367320035
458594,279.6489219197874
459513,276.89422893259217
459516,264.3811648715389
459524,274.35923357923673
459526,276.3371276765646
460531,274.3281365024585
460535,272.61619100254893
461204,270.46185372300863
461205,270.4544508228365
461206,270.1495646222007
461210,270.6972644580469
461211,270.58892746022457
461212,270.86769456139115
461222,269.9340216807781
461223,270.22934636070397
461224,270.1633057200967
462152,272.3480844305385
462153,272.36612398532833
462154,272.1174415742758
462158,272.8364656376782
462159,272.6117996849963
462160,272.818159783811
462170,272.1690270823649
462171,272.3786084222626
462172,272.4152549097963
462405,270.6334512395352
462408,270.58141414625885
462409,270.85263375832693
462412,271.22402042794585
462415,270.96472907276313
462416,271.270143025305
462418,271.4733017375696
462419,271.64218427751655
462421,271.2536378937499
462559,278.9729159920814
462573,278.4782711648095
462578,281.6653797627157
462579,281.2457579586433
462580,280.92784303890414
462584,281.69421402727005
462585,281.4884100714303
462586,281.9665493670831
462596,280.4544077112612
462597,280.97201951684815
462598,280.8512895345922
462606,282.1878799219591
462618,282.67480920247715
463529,270.1719936352405
463533,271.7195168819708
463572,275.26934027326274
463583,272.71350145039514
463797,273.3516697669529
463800,273.1657099257988
464622,281.77294549620115
464633,281.47922051632537
464715,283.7390053231632
464718,283.89337712087956
464721,283.9958043693226
464724,284.09238320875124
464727,284.84215921880957
464730,284.368486413406
464993,282.1177711390786
464996,282.20831011438065
464997,282.1039127222492
465001,281.85309736134457
465002,281.8212303884209
465004,281.96759827587516
465005,282.08175182502373
465008,282.1801291919369
465009,282.0597052229002
465537,281.81276805205266
465541,281.9106840677997
465582,278.6284300520035
465594,278.2578487952185
465707,272.82439027401864
465709,272.288841508653
465712,272.9092687031846
465713,272.4314696032061
465715,272.69047737288747
465716,271.97280734462896
465718,271.8304427343894
467388,279.6591778388398
467389,279.26516499850885
467391,279.59583647974256
467400,279.3695966780728
467401,278.93486405395504
467403,279.16427863769684
467404,280.0026360565115
467407,279.82647053170797
467408,279.7534853363922
467969,271.5255531304788
467972,271.7422851865499
467973,271.8366141451741
467976,271.76491124763754
467977,272.062670713864
467979,271.9334868437098
467980,272.14679361899675
467983,272.3473072228219
467984,272.44860752780437
468102,276.98661447993493
468109,279.41517247599313
468143,277.5912622622603
468145,278.3167906692022
468150,277.7847249361296
468151,276.59071276111354
468152,277.17588296204974
468153,279.5933280775122
468154,278.9457210457904
468159,274.1332906903689
468175,273.2780302787204
468708,276.9133105315375
468722,277.2218673455998
469056,278.6682018212815
469064,278.3905435727038
469090,274.29474880225524
469095,274.42005450878435
469367,275.9401091153484
469370,275.72801251961386
469371,275.6462555168718
469374,275.37246344486766
469377,275.1994036479674
469378,275.0745295577476
469381,275.7984764151746
469382,275.4900129379539
469384,275.5881773511031
469717,264.1314745663184
470054,277.94349926902385
470061,270.13815493313047
470097,282.1100511192095
470100,282.03170588538796
470101,281.98723939181775
470104,281.8330180024615
470107,281.7051791608151
470108,281.62545242198473
470111,282.0273673832631
470112,281.8801484307841
470114,281.93921114466286
470403,272.3229635157115
470404,273.2067383279193
470405,271.3119506071503
470408,274.91523802294387
470409,274.79697774239514
470410,274.23941462054984
470419,274.70430179863774
470420,273.6405277223472
470421,275.7063721368015
471097,272.98968719098957
471098,272.47558801963
471100,271.2671273293961
471102,271.94310084794586
471103,273.02074370443
471106,273.8863077191365
471107,273.4702591841851
471372,264.515147986397
471376,266.72161702431913
471517,279.8920169007695
471533,276.85637810810135
471738,268.17022459470274
471739,268.3009246505718
471741,268.0567627654077
471750,267.8933829338656
471751,267.7435984055945
471753,267.490685848775
471754,267.66512293583617
471757,267.5663262610519
471758,267.8317381469901
472104,269.2860970565383
472753,278.2523086583493
472756,278.7446219670603
472757,278.73042306304205
472760,279.1878331452675
472763,279.3194135207186
472764,279.3213578114997
472767,278.2636146435133
472768,278.7519958944704
472770,278.7485054521245
472814,278.5574068402906
472827,279.37062022425874
473058,272.3139222734135
473059,270.6778594906533
473061,275.6159489503581
473070,276.456465762652
473071,273.1583665834852
473073,275.320481682562
473074,280.18021282438485
473077,280.3233285618435
473078,278.7996847604428
473454,272.27986284738597
473466,278.0733179913805
473655,283.06463500973416
473660,282.8993210553866
474300,276.78584749930906
474304,278.53153507087166
474475,277.30955115956453
474483,277.03112698742547
475058,272.8973823770074
475059,273.7863819296226
475060,272.8060482542468
475064,276.0235466011208
475065,274.9625378090492
475066,275.40284892419686
475076,274.28825518435826
475077,274.8354759234485
475078,275.1375339767099
478061,272.01220855270196
478062,272.0148606565515
478064,271.8192344535472
478072,271.5880566766168
478073,271.5995626767968
478075,271.37358658602903
478076,271.60214223935645
478079,271.37031431004715
478080,271.5855524663593
478537,269.3851121728168
478538,269.5320854121733
478539,269.3601316999665
478543,269.89110642920133
478544,269.71494382603254
478545,269.73866680651577
478555,269.67090129911054
478556,269.6925361641028
478557,269.86139058589674
478564,280.9285240610095
478580,280.7823550504231
478876,274.2199798747679
478878,274.84856442850264
478879,273.0804154114201
478882,272.1170328844928
478885,272.6146432241948
478886,270.94380643940735
478889,270.85849498707194
478890,269.8571492695926
478892,271.35957120948456
479288,269.18047908219773
479291,269.35703298309545
479295,269.20705542511826
479296,269.38727795689385
479298,269.37196763730407
479299,269.54009564037256
479302,269.73031035377073
480779,270.9081607721209
480786,271.5765800953974
485258,276.3776981446208
485270,277.29262585861557
487993,278.9803115189549
488008,276.59005572122453
491751,278.87887525599547
491766,279.14418788334103
492093,271.2747992183711
496773,281.1296682162483
496776,281.5014383503159
496777,281.27057971536027
496780,281.4527814835043
496783,281.7452495715586
496784,281.59943378137575
496787,280.9676358980464
496788,281.170712078532
496790,281.1676183056002
496795,279.7375630758452
496807,280.16516232470656
498980,281.660796893308
498992,281.84946278909615
499002,281.6734026483184
499003,281.6985065760085
499004,281.58835746304084
499008,281.9108848502552
499009,281.8191853115869
499010,281.890935545715
499020,281.64122833793795
499021,281.7215817709148
499022,281.77787936453706
499082,277.09682622145505
499089,276.42075461148073
499352,276.00623482129583
499357,270.5142651572721
499889,280.3402981339966
499893,280.099782427544
500169,269.37758007225233
500170,269.41739192158104
500175,269.45037193174335
500176,269.5370695129884
500177,269.2690633642431
500180,269.42082974696353
500181,269.3759738342553
500355,281.1110274991686
500356,281.43712359339577
500358,280.95676041945535
500367,281.0226760678694
500368,281.7656467137931
500370,281.8283468515744
500371,277.94569552476474
500374,278.0349112239673
500375,279.96386686204613
500378,281.4145505892024
500386,280.1667726158887
500991,269.9071168344914
501005,271.7439664589261
501537,277.4946178596855
501549,278.07790448136734
501701,280.997779973638
501713,280.4381987228709
501933,279.50748112347935
501934,279.85916342433535
501936,279.10372714249854
501938,279.35391834306563
501939,280.5221959276148
501942,281.23185633055834
501943,281.0239644922172
502042,270.3696919854067
502058,269.71052288510214
502111,278.9457283521151
502113,279.13966714332497
502116,278.9482287989789
502117,279.0091439995854
502119,279.5653629929386
502120,279.27799084774574
502122,279.46558267566036
502219,274.5486648304907
502223,274.13507720407415
502270,279.25856560878685
502271,279.4450412773241
502273,279.4202610932538
502282,279.5507838832887
502283,279.60341210268405
502285,279.52267087788096
502286,279.2423694578488
502289,279.3173225654821
502290,279.32708019602563
502915,281.62689485199394
502923,281.22777516750494
503546,280.3323116298807
503550,280.82373369823074
503689,283.28859819146373
503690,283.37992572476935
503692,283.1298490082421
503701,282.99514744697217
503702,283.0974791685301
503704,282.8946353893482
503705,282.84891105986344
503708,282.7448609709614
503709,282.9150484685746
503860,278.8821173187423
503861,278.7784443192865
503862,278.9163255298937
503866,278.4299999207904
503867,278.60059293125744
503868,278.5685252138696
503878,278.68288593373717
503879,278.6358488792288
503880,278.5074411694219
503887,272.27737880590513
503903,272.98481552538277
504075,274.58417172119124
504076,274.32860332573955
504078,274.5823399921192
504087,274.56956031497543
504088,274.3428469772813
504090,274.603824473228
504091,275.1044795982898
504094,275.0975212854415
504095,274.8283363085543
504731,275.3477118891308
504734,275.08190825608347
504735,275.11403152414016
504738,274.815202818325
504739,274.59198361064216
504741,275.3523270425495
504742,275.0965691181708
506451,283.3857211106865
506456,282.76518597033464
506457,283.0556083000489
506458,283.0475797861176
506468,283.0626954756778
506469,283.0735743726253
506470,282.8046514174003
506501,284.3340490132641
506505,284.18931476181314
506890,269.9931998007146
506891,270.3652953805896
506892,269.4278829778708
506896,271.3524496815204
506897,271.0254485901884
506898,271.17862899495935
506908,270.32657483630044
506909,270.56610579550784
506910,270.8796216362126
509635,271.62629269823117
510002,281.03554078494176
510009,281.2132540282908
510414,272.95969792264026
510419,273.59909974963483
510674,271.47593348674917
510677,274.69511626279905
510678,273.1640300099489
510681,273.69370316829065
510684,276.1845158193663
510685,273.9543960866261
510688,270.19328116620943
510689,270.31604095025125
510691,271.0181020308982
511042,274.6924940499574
511045,274.8449554560287
511046,274.92570987957833
511049,274.8261382758809
511050,274.9976851168351
511051,275.163963149762
511053,275.39038280395533
512001,283.36875155189136
512005,283.0271925227299
512008,282.4247053362087
512009,282.45048146725924
512011,282.6161263265923
512012,282.820718252227
512015,283.05737563307866
512016,282.7406840724927
512188,275.5151488225302
512190,275.45336861847073
512199,275.24756265125404
512200,275.18997271631764
512202,274.96845891928467
512205,275.12499994217677
512206,275.2293547479514
512403,265.65045242079367
512404,265.51232912858745
512532,277.71718617834074
512762,271.62210046901305
512763,271.5379418886688
512765,271.2236113593924
512774,270.63168225590107
512775,270.43138460129586
512777,269.80484675203263
512778,270.92022211618104
512781,270.37980441277375
512782,270.54757085708695
512835,270.7843404799165
512836,270.9780087017241
512838,270.8957875117726
512846,270.613795066182
512847,271.02630783753364
512849,270.3423657783529
512850,270.94926323105176
512852,270.3743408697702
512853,270.5016893164163
513527,269.5525622580483
513538,269.532602235695
513539,269.3913646140288
513540,269.7798565462973
513670,269.79017213047393
513671,272.08171492805764
513672,271.89963190870856
513677,270.3719993398273
513688,277.03765622135757
513689,274.59509963536965
513690,275.71346383938584
514565,280.6631862326367
514566,281.27458262298575
514568,280.5996589244138
514576,280.54052519632205
514577,281.1057344888375
514578,280.52055912416677
514579,277.0830325172964
514582,277.0743826628111
514583,279.38598361689094
514818,285.1697207999818
514910,276.7074199188158
517062,270.2961090561977
517458,277.83021817445643
517473,279.867253113928
517561,276.0222662782077
517569,277.1811934741277
518890,271.4473797214971
518892,275.7106232423698
518895,265.0676615900194
518896,270.5164044018825
518898,267.00441025155885
519334,275.4557965213599
519337,275.2306039038291
519338,275.10405048565326
519341,274.76725345368493
519344,274.5455208221367
519345,274.46811509833356
519348,275.2452826915189
519349,274.91322128353397
519351,274.99860026101896
519468,274.880247843094
519471,275.08920389814364
519472,274.90109536452917
519476,274.5434560711069
519477,274.52786707593077
519479,274.72919590577794
519480,274.85133003781
519483,274.96530602235305
519484,274.875643994224
519724,277.3691526281362
519725,275.57591932648774
519727,277.4663413770629
519734,278.9332630202762
519786,275.2540012912634
519787,273.80890294636293
520670,278.65623732185134
520672,269.411608184505
521710,278.464125459651
522116,271.2730661159269
522122,280.4654545545163
522124,273.20608841497597
522126,275.96458241761786
522154,280.13896189301954
522155,280.2241169472407
522546,270.24123369369374
522561,270.4200504702445
522747,272.1754037085997
522750,273.68493598799967
522751,272.47880792631145
522754,272.86198162918043
522757,274.4383651231549
522758,273.3709403688729
522761,270.03017811311247
522762,270.3881164363505
522764,271.30136506627065
523100,277.20167405313657
523104,272.04510277551935
523107,270.5592928513938
523476,278.72883718081073
523488,278.36397798329835
524379,276.98868634347446
524386,282.698161373905
524472,280.5673368737521
524473,280.3981118431889
524478,280.53877234949294
524520,276.933520410339
524521,283.759553605415
524522,272.1958806426457
524524,272.20782512085145
524582,279.37840102447956
524590,273.6263150789432
524598,273.86863194747946
524679,282.0274584093464
524681,281.9902417660908
524682,281.97808601509064
524686,282.0685086016765
524687,282.0379486296039
524689,281.99264400934396
524690,281.9352249520682
524693,281.88084011965054
524694,281.8861324091119
524729,280.5171878457535
524733,284.1837341027274
525162,274.30498381233474
525168,275.8940507288398
525169,273.0752115187705
525203,275.2135882780706
525206,278.20743096780393
525223,276.3814641434566
525381,271.78895831909864
525583,283.90479828475986
525789,279.5784164434808
525799,274.82813738330367
525802,274.6628030696627
525805,274.3555005967461
525806,274.20849404381806
525808,274.4494478172728
525809,274.5061492604498
525812,274.32708753288375
525856,280.1323778806569
525857,276.5296498088511
525859,279.8168538300324
525867,279.9539697877155
525868,278.59457551089423
525869,281.5876793349656
525874,280.6171964799596
526043,279.774217314452
526044,279.50470934023684
526045,279.53297133299395
526049,279.3564788354404
526050,279.38881680231066
526051,279.6435961505492
526061,278.9697104047125
526062,279.16634303657236
526063,278.874587173421
526122,279.21407975884927
526124,276.54666739523725
526149,274.68924525791704
526153,275.45183492683407
526157,281.11698472247576
526159,277.2140869828828
526165,280.4562274935787
526166,273.8822305474847
526541,271.1333656212123
526542,273.81453379194784
526546,275.02345334588625
526593,272.28066817093134
526594,283.46857738865583
526596,272.28013291790353
526609,280.989922383103
526612,283.1743853229575
526613,272.1078893606903
526800,283.7790834166859
526890,283.42207473060074
526896,284.8243405578901
527179,275.74245437005663
527182,274.48910572152954
527183,275.79248892894634
527186,279.91232531325
527187,280.14862334958025
527189,277.8798302606795
527190,275.9796881372263
527193,274.3442607996435
527194,276.23999385650575
527353,271.0982142049502
527361,272.8867018592515
527449,283.5599548258284
527456,278.02546248966064
527740,275.8311540251235
527743,277.56140089071926
527744,276.9474964771224
527745,283.8137647031215
527998,271.44995429268397
527999,269.16487423272235
528001,271.2825824135834
528009,271.31332883327354
528011,269.6544156466451
528012,275.27943813266944
528015,274.64942744773714
528016,273.3711107809308
528286,282.3737265419761
528287,281.9866135713787
528289,282.042745341274
528298,281.9406437109026
528299,281.79153530708663
528301,281.8688364939382
528302,282.4814954077711
528305,282.20280261809467
528306,282.1332055002689
528485,268.6632867749868
528499,268.6046992436827
528511,266.395647535037
528512,272.9084316859991
528514,268.4513697452765
528515,271.28134538801976
528518,273.64523636241864
528519,276.53897259290886
528583,275.92217660614995
528590,269.5595180842136
528615,274.0020729454818
528616,268.1810735259302
528873,276.41765931402085
528874,276.4202071374117
528879,274.81443204269806
528880,268.368229122728
528881,275.98389290761315
528884,274.1511289144386
528885,275.51868765740414
528966,274.3812135704536
528967,273.2369875224797
528969,264.6014052286241
528971,268.5999990620355
528972,269.6885479916772
528975,275.7689342956203
528976,273.46048056943437
529264,278.20620408647324
529267,277.3705147981656
529276,277.1060801336059
529279,268.2503641811346
529282,271.660175092868
529341,275.63167830397293
529342,270.9374572247116
529344,275.12169271537607
529348,272.91259381832486
529350,276.4565998703197
529352,275.36412530361866
529354,270.99928059819445
529357,271.33840351612207
529358,271.23877506262556
529362,270.5165452877292
529363,270.7150339405399
529365,271.04401291665465
529366,271.46562997286264
529369,271.8760367502254
529370,271.6297621511666
529411,269.4540492877905
529429,272.3949826931821
529432,272.6326096943874
529433,272.622069880359
529437,272.2589297564908
529438,272.3564095112619
529440,272.51742015062575
529441,272.7989442461814
529444,272.93422064982576
529445,272.79704548321
529934,270.1617809742916
529941,268.7437263241359
529951,271.93208452708086
529952,271.8306553444022
529957,271.31851825937366
529958,269.35699819711886
529959,274.526261393927
529962,273.7320598532981
529963,273.18993763778917
529984,269.2839563679519
529985,268.1020744563774
530036,274.7196297989163
530043,269.3627058063496
530102,276.81391975226364
530103,277.34877618234935
530106,277.9298158570458
530109,278.06057798098715
530110,278.5979914373539
530111,278.3713840476236
530113,277.8668530931143
530285,274.74921320089004
530286,274.4757393290429
530291,273.17439859080844
530292,268.41590300822804
530293,273.178902001496
530296,272.22225739272676
530297,273.73923801757854
530650,268.4203698884975
530652,273.9302129310071
530657,272.02460640760756
530658,271.8887727499517
530661,270.3699367923974
530664,274.3624251235494
530665,273.5970230474676
530666,267.178947331564
530668,269.5765086067558
531256,269.39801536396897
531347,271.3790612573996
531350,271.22477847520815
531351,271.39976626388284
531355,271.7220992363783
531356,271.75611244835636
531358,271.5799885597288
531359,271.42791435631887
531362,271.28282408006953
531363,271.46338503564357
531603,267.2567470198179
531607,269.3924351549715
531610,273.747783648378
531612,269.44633182977464
531613,279.26298791506235
531616,276.85993065248385
531617,278.5710406018
531619,274.8752115088546
531756,268.92034552590576
531999,269.5554236874318
532000,268.3804250074921
532137,272.9776460180809
532138,272.1990777304527
532143,270.7488928929213
532145,273.4123114554269
532148,272.1826671375777
532149,272.5392833657894
532391,271.5881236895965
532392,272.4250060776707
532394,268.9479873375413
532397,269.5748707821588
532492,272.0438266800178
532499,270.3384261709089
532625,273.9153015377922
532626,273.66411040325227
532631,272.9125474838707
532632,270.2894243210063
532633,275.4099890458049
532636,274.2701661873854
532637,274.4369253682959
532821,271.9811041343692
532831,269.6011936233994
532857,269.33302053485045
532859,270.34835792113245
532860,274.64572521486207
532861,274.2214849898589
532889,269.7781269146798
532891,270.8366866179812
532897,271.2327295671757
532898,274.26532612095076
532900,273.70537304662565
532901,271.4643858297643
532902,271.35397461466044
532933,282.46811784658416
532945,282.62396556493604
532984,273.6245477696217
532998,274.77253139307
533052,267.29477821290936
533053,267.60060658803553
533055,267.50273534416647
533064,268.4856567319461
533067,270.55482266289437
533070,270.90315735333866
533071,268.29294796917713
533099,275.9740703000329
533100,278.1565485605331
533102,273.917398523473
533107,272.89223131164056
533108,277.0558989723246
533109,267.9983815441054
533111,269.59498420909233
533322,273.2635566412257
533323,271.029205402942
533325,272.7896677316225
533332,271.3763058796707
533335,273.5193813176761
533338,272.3674934355056
533339,272.86287841354095
533343,271.95295488668984
533344,272.22435703115264
533346,269.56007548324624
533349,269.65821677105174
533417,269.2051983643866
533600,270.0922125128494
533635,270.06829408098474
533650,274.65791867944233
533766,275.3444153800091
533780,273.15043002318146
534351,276.3868507818537
534352,276.22636383272885
534357,275.31921146491294
534358,272.2556322670025
534359,276.9583302643716
534362,275.70260144546035
534363,276.3953618622464
534741,275.9357633137541
534748,271.49718588160135
534757,275.7340393154563
534758,274.63283768093186
534763,273.4427719029896
534764,270.7367886348791
534765,273.44276206197185
534768,272.52839783793195
534769,273.50487142317695
534773,274.85379427643244
534774,270.33324873099957
534779,270.1631573551276
534862,271.9387016990133
534863,272.3631133578193
534866,272.7399990866095
534869,273.92847444971335
534870,274.7817249215671
534871,271.8151097205746
534873,272.15465040706636
534902,270.5769519514599
534903,269.92749987666184
534905,270.47346409783097
534914,270.11332928443994
534915,269.1396736652828
534917,269.12911399670924
534918,273.13983849892145
534921,273.27643564796415
534922,271.6776236708671
534942,269.9265814356738
534944,271.00074128598243
534945,272.4368206824254
534947,274.3148638046523
534950,276.1444888204345
534951,277.9239366155026
534953,273.7321679604893
534960,279.6312206053685
534971,279.85918278005613
535482,273.2794095854182
535483,274.06248314439495
535485,273.8260265918526
535490,271.91816919710726
535491,270.69232869689677
535492,271.41647902918317
535494,271.9120429924902
535511,273.2538602293963
535513,274.586602052286
535517,273.48092737359786
535518,269.50112516496745
535520,274.630415247575
535566,272.4275482729022
535609,281.99427714521426
535610,282.06652880674983
535612,281.9815183402594
535621,281.8869342430655
535622,282.0477068723228
535624,281.64851704124703
535625,281.76146156208586
535628,281.560995674471
535629,281.84086521878817
535804,282.1143880954995
535805,282.1436222615147
535807,282.1375959049571
535815,282.11259733378523
535816,282.1621931665231
535818,282.09532235245376
535821,282.081683333157
535858,279.09729912100045
535874,279.0502912252276
536098,280.13309828690933
536100,280.3679244423116
536105,280.12727428183376
536106,277.19536263472276
536107,281.45478417479495
536227,277.2329703673571
536229,276.87434376979536
536235,276.30751645608154
536236,277.16817019169025
536238,276.2539948409647
536239,276.75493620625724
536240,276.71548054431076
536641,280.8658637446175
536648,278.8377386236841
536713,279.46059244398543
536714,278.4941623996626
536716,279.57676699679996
536721,279.87948298829576
536722,277.1874170788834
536723,280.62373036476765
536725,280.4510553682995
537099,277.11448330544476
537100,276.98002983594984
537102,276.1439038298947
537107,276.46397199384603
537108,275.1520714940865
537109,277.66899167924146
537111,277.5906947743431
537261,281.23567670564546
537262,281.0895411805602
537264,281.32808438282075
537272,281.3141325110273
537273,281.3860276507387
537275,281.5483779419908
537276,281.3636379665585
537279,281.4444675332763
537280,281.4148218873894
537849,281.51837067693646
537855,282.14880430844346
537904,281.12480882409636
537905,279.78288874184545
537907,280.5962052424877
537908,277.0633869133045
537910,279.7406922175528
538016,281.35869364499865
538017,281.5044509095794
538019,281.51696020096216
538020,281.355298813335
538022,281.39740614758296
538234,282.7529130445439
538241,282.61695567348903
538268,282.9181517743659
538276,282.784752409161
538278,282.78467173482665
538308,282.5465782086142
538309,282.4501300188151
538314,282.26267505852525
538315,282.0073704788939
538316,281.98457229297975
538319,281.7652995484253
538320,282.1731706689956
538356,281.52149465249295
538363,281.3025353844771
538435,281.54489009756094
538437,281.4047444300889
538440,281.3563849875573
538441,281.18552936841684
538442,281.596588814965
538662,281.4912768823232
538663,281.3884452642232
538668,281.31078675725644
538669,281.081525371705
538670,281.308601308823
538673,281.20825102599946
538674,281.30654324202067
538677,279.38193000421836
538679,280.36181810505775
538685,279.1349410226837
538686,277.283727333339
538688,278.6986205338527
538689,280.82437825266277
538690,280.5945422688211
538956,281.71244562517825
538963,281.46795894624074
539128,277.464799077427
539129,276.291763735412
539131,277.5931331907642
539139,278.81570986361135
539140,278.414873385148
539141,280.8786334221596
539142,280.182183969059
539145,280.85355014811955
539146,280.1282127911579
539256,281.2491478918864
539257,281.3558351111411
539259,281.56100081900854
539260,281.6337015440039
539262,281.62963419218056
539266,281.9584751051468
539267,281.9659645938047
539269,281.9919133946172
539274,282.07184041072856
539275,282.15097736010364
539276,282.0408289005864
539278,282.02717285145445
539281,281.8047359481857
539283,281.8777764343124
539287,281.927055343326
539288,282.14220418732987
539290,281.92734265851453
539375,272.9699889999562
539376,272.7333870346023
539477,281.68805180015244
539479,281.6879389257005
539482,281.7734943239577
539483,282.161855685114
539484,281.77242240170733
539628,270.63982991709906
539633,270.60663047836204
542131,282.2442105269817
542134,282.37062613008777
542135,282.8228747747387
542136,282.3225857460875
542137,282.2529418229028
542424,270.06756407050653
542427,270.9253837168051
542428,272.0814823594146
542431,273.6121360875601
542432,274.3087867242141
542434,271.4545470887266
542435,273.08152952901384
542488,269.49144119791947
542490,270.59369116114567
542492,269.8581059559822
542615,273.56837519048224
542618,277.0244466176767
542619,277.0270094442442
542622,279.6179853770511
542625,279.6812066324942
542626,279.99311555513384
542629,276.2852642523862
542630,279.02997958786864
542632,277.2929709444471
542644,275.18051080273335
542645,286.92404475701096
542647,276.04444962991425
543048,284.0304864270245
543051,283.44566168062096
543259,274.69861109914484
543260,284.7614361949128
543282,279.56848209979296
543284,282.0556251207987
543285,280.5503495907683
544779,274.5926999236759
